id_pos,id_type_install,type_install,lat,lon,geometry,id_arr
584,1049,cpt_traffic,48.82936940557598,2.297284235357401,"LINESTRING (2.295690992323241 48.82972681511348, 2.29887747839156 48.829011996038496)",3
585,1071,cpt_traffic,48.8394682730646,2.270483782645434,"LINESTRING (2.2698860561809195 48.83872010957916, 2.270933843217305 48.840034926408315, 2.271094334748759 48.84020531926548)",3
586,1072,cpt_traffic,48.83966719466676,2.2702649993384147,"LINESTRING (2.2710888497739044 48.84038902762188, 2.2708798894808386 48.84025492584267, 2.2707412602945034 48.84015608516094, 2.269484046070478 48.838892997059595)",3
587,5758,cpt_traffic,48.843924751475534,2.3114948009325884,"LINESTRING (2.310671245 48.8449930895, 2.3123183569 48.8428564135)",3
588,5765,cpt_traffic,48.84106882204166,2.314468201843681,"LINESTRING (2.3149585108 48.8405998957, 2.3139778928 48.8415377484)",3
589,5179,cpt_traffic,48.82554719182849,2.3005736310073197,"LINESTRING (2.2972952714 48.826274612, 2.3038519907 48.8248197716)",3
590,5200,cpt_traffic,48.825401631411744,2.3018862769745705,"LINESTRING (2.3047525619 48.8247605072, 2.299019992 48.8260427557)",3
591,5214,cpt_traffic,48.835296042270045,2.2697816561322828,"LINESTRING (2.2719068612 48.8353691964, 2.2708926272 48.8354201377, 2.2688926985 48.8352488213, 2.2676655714 48.8350577244)",3
592,5584,cpt_traffic,48.84178535848768,2.2998494920306958,"LINESTRING (2.3006328026 48.8420196462, 2.2990661815 48.8415510708)",3
593,5630,cpt_traffic,48.84078103944295,2.3214470586466995,"LINESTRING (2.320456314 48.843239433, 2.3224378033 48.8383226459)",3
594,986,cpt_traffic,48.84017939402752,2.271535310938646,"LINESTRING (2.271094334748759 48.84020531926548, 2.2712632691249635 48.84022508246263, 2.271475884539962 48.84017865682774, 2.271664896883707 48.84015006556187, 2.2717850389446266 48.84014062510341, 2.271976086818274 48.840176980426904)",3
595,5784,cpt_traffic,48.84527801258084,2.3195403017495453,"LINESTRING (2.319078435 48.8454580373, 2.3200021685 48.8450979879)",3
596,5599,cpt_traffic,48.84724856732731,2.3033046193789204,"LINESTRING (2.3015672675 48.8477352046, 2.3050419712 48.8467619301)",3
597,5604,cpt_traffic,48.84939899806541,2.2963215398035794,"LINESTRING (2.2949726907 48.8498343112, 2.2976703889 48.848963685)",3
598,5657,cpt_traffic,48.84379161894722,2.282031019466949,"LINESTRING (2.2828323758 48.8434434172, 2.2812296631 48.8441398207)",3
599,5719,cpt_traffic,48.83371057351936,2.3086235494066645,"LINESTRING (2.3080673456 48.8338678517, 2.3091797532 48.8335532954)",3
600,5766,cpt_traffic,48.839663694995416,2.315611927710964,"LINESTRING (2.3147509019 48.8402777492, 2.3149621804 48.8402616105, 2.3164238852 48.8389356515)",3
601,5782,cpt_traffic,48.84366730858484,2.32428649419266,"LINESTRING (2.3242233662 48.8436877183, 2.3243496222 48.8436468988)",3
602,5815,cpt_traffic,48.84370885931613,2.324395590198433,"LINESTRING (2.3243496222 48.8436468988, 2.3244415582 48.8437708198)",3
603,5674,cpt_traffic,48.837604302492565,2.2954701095200605,"LINESTRING (2.2945328992 48.8380306383, 2.2964073199 48.8371779666)",3
604,985,cpt_traffic,48.84045962189355,2.2714604849517555,"LINESTRING (2.271834341 48.8405039389, 2.2716358944 48.8405045744, 2.2714556128 48.8404601808, 2.2710888498 48.8403890276)",3
605,986,cpt_traffic,48.84017939402754,2.271535310938645,"LINESTRING (2.2710943347 48.8402053193, 2.2712632691 48.8402250825, 2.2714758845 48.8401786568, 2.2716648969 48.8401500656, 2.2717850389 48.8401406251, 2.2719760868 48.8401769804)",3
606,1030,cpt_traffic,48.83851704286903,2.270349502548931,"LINESTRING (2.2708129489 48.8383139762, 2.2698860562 48.8387201096)",3
607,1032,cpt_traffic,48.83764126796101,2.27263273063336,"LINESTRING (2.2744755353 48.8370331351, 2.2728453288 48.83754508, 2.2717647676 48.8379277825, 2.2708129489 48.8383139762)",3
608,5660,cpt_traffic,48.84161530762418,2.2867033023466288,"LINESTRING (2.2855903884 48.8421198778, 2.2878162162 48.8411107374)",3
609,1056,cpt_traffic,48.82807707253718,2.3041531445195687,"LINESTRING (2.3052994797 48.8278207326, 2.3030068094 48.8283334125)",3
610,5210,cpt_traffic,48.833932746475455,2.27702307764026,"LINESTRING (2.2795968705 48.8329038645, 2.2759060151 48.8344031252, 2.2744222637 48.8348877833)",3
611,1030,cpt_traffic,48.83880655331937,2.2696850511256987,"LINESTRING (2.2698860562 48.8387201096, 2.2694840461 48.8388929971)",3
612,4729,cpt_traffic,48.84604498685361,2.2771136438143094,"LINESTRING (2.277290433348309 48.84596267026243, 2.2769368542803092 48.8461273034448)",3
613,5782,cpt_traffic,48.84388360644502,2.323626422493029,"LINESTRING (2.3230294788 48.8440794946, 2.3242233662 48.8436877183)",3
614,6688,cpt_traffic,48.83261202524571,2.281539540385351,"LINESTRING (2.2807504386 48.8320600948, 2.2823286422 48.8331639556)",3
615,1069,cpt_traffic,48.83841915078317,2.269360053718969,"LINESTRING (2.267862060891758 48.83641906322539, 2.2680315067548698 48.83673131124346, 2.26835108937016 48.83713226538342, 2.2688042184576562 48.83772881252086, 2.269017633851995 48.83809789813575, 2.269167470735805 48.83841610393686, 2.2693782710051518 48.838693175722526, 2.269620770701945 48.83894163367475, 2.2698891016808167 48.83913978489033, 2.2701681142669745 48.839355619350236, 2.270441834597428 48.83961972615139, 2.2707147274291706 48.839942196492494, 2.271094334748759 48.84020531926548)",3
616,1067,cpt_traffic,48.839727156059205,2.270203336171622,"LINESTRING (2.2710888497739044 48.84038902762188, 2.270859684727895 48.84031521353432, 2.2707077839581484 48.84025438934188, 2.270537642952259 48.84014658741861, 2.2694305528260887 48.83890287825329)",3
617,5660,cpt_traffic,48.84161530762418,2.2867033023466288,"LINESTRING (2.285590388445537 48.842119877820004, 2.287816216247721 48.841110737428366)",3
618,5675,cpt_traffic,48.83763652395383,2.295506228391358,"LINESTRING (2.2964332064 48.8372072136, 2.2945792504 48.8380658343)",3
619,1067,cpt_traffic,48.83972715605921,2.270203336171622,"LINESTRING (2.2710888498 48.8403890276, 2.2708596847 48.8403152135, 2.270707784 48.8402543893, 2.270537643 48.8401465874, 2.2694305528 48.8389028783)",3
620,6378,cpt_traffic,48.834778816452776,2.2750858511078325,"LINESTRING (2.275749438548318 48.8346698496081, 2.274422263667347 48.834887783297475)",3
621,6377,cpt_traffic,48.82675186285907,2.294765786941644,"LINESTRING (2.2939005040307334 48.82692818055502, 2.2953744034605146 48.8266169731307, 2.2956342740737696 48.82664833647981)",3
622,6374,cpt_traffic,48.82652475295117,2.2972183446664687,"LINESTRING (2.2981340672331982 48.826331297238, 2.2968262910922608 48.8266296020925, 2.2962931833101288 48.826642781049145)",3
623,5767,cpt_traffic,48.83971433113206,2.315885811931012,"LINESTRING (2.3166210563 48.8390244575, 2.3151505676 48.8404042047)",3
624,1131,cpt_traffic,48.83372331362693,2.283128410636277,"LINESTRING (2.2823286422 48.8331639556, 2.2839281791 48.8342826716)",3
625,5784,cpt_traffic,48.84610828711,2.3178035127069148,"LINESTRING (2.316528590452974 48.846758536936136, 2.3190784349608555 48.84545803728386)",3
626,4477,cpt_traffic,48.85005793578157,2.2827072734481195,"LINESTRING (2.281724456503635 48.84936594186691, 2.2836900903926045 48.850749929696235)",3
627,5782,cpt_traffic,48.8445828910528,2.3215137395860728,"LINESTRING (2.3200021685 48.8450979879, 2.3202946271 48.8449864919, 2.3230294788 48.8440794946)",3
628,100056040-101056040,cpt_velo,48.84222,2.30102,POINT (2.30102 48.84222),3
629,100056044-101056044,cpt_velo,48.84209,2.30115,POINT (2.30115 48.84209),3
630,100056330-104056330,cpt_velo,48.85174,2.28593,POINT (2.28593 48.85174),3
631,100056330-103056330,cpt_velo,48.85174,2.28593,POINT (2.28593 48.85174),3
632,300014702-353245972,cpt_velo,48.83985,2.30202,POINT (2.30202 48.83985),3
633,300014702-353245971,cpt_velo,48.83985,2.30202,POINT (2.30202 48.83985),3
634,75015003,station_carburant,48.839,2.292,POINT (2.292 48.839),3
635,75015011,station_carburant,48.828,2.272,POINT (2.272 48.828),3
636,75015025,station_carburant,48.852,2.29,POINT (2.29 48.852),3
637,75015026,station_carburant,48.835,2.266,POINT (2.266 48.835),3
638,75015028,station_carburant,48.846,2.308,POINT (2.308 48.846),3
639,75015030,station_carburant,48.834,2.285,POINT (2.285 48.834),3
640,75015031,station_carburant,48.841,2.317,POINT (2.317 48.841),3
641,1629,cpt_traffic,48.88601233176442,2.3494556174902623,"LINESTRING (2.3494620753907256 48.88656569607029, 2.3494491595897986 48.88545896745855)",19
642,1630,cpt_traffic,48.88787278847499,2.3496280653177326,"LINESTRING (2.349611866543669 48.88740526683805, 2.349644264091796 48.888340310111936)",19
643,1631,cpt_traffic,48.88787160646761,2.3494940778479134,"LINESTRING (2.3494937147440433 48.88833732493662, 2.3494944409517835 48.88740588799861)",19
644,1632,cpt_traffic,48.88892473963409,2.349647322416861,"LINESTRING (2.349644264091796 48.888340310111936, 2.3496503807419256 48.88950916915624)",19
645,1633,cpt_traffic,48.88892324956113,2.349498007390421,"LINESTRING (2.3495023000367983 48.88950917418565, 2.3494937147440433 48.88833732493662)",19
646,1634,cpt_traffic,48.89001564248437,2.349653035434807,"LINESTRING (2.3496503807419256 48.88950916915624, 2.349655690127688 48.89052211581251)",19
647,1635,cpt_traffic,48.89001692586345,2.3495060215553645,"LINESTRING (2.349509743073931 48.890524677541244, 2.3495023000367983 48.88950917418565)",19
648,1636,cpt_traffic,48.89102089924273,2.349658304583901,"LINESTRING (2.349655690127688 48.89052211581251, 2.3496609190401143 48.89151968267295)",19
649,1637,cpt_traffic,48.89103427691733,2.349513475744196,"LINESTRING (2.3495172084144604 48.89154387629342, 2.349509743073931 48.890524677541244)",19
650,1638,cpt_traffic,48.89065032468231,2.3600265286338016,"LINESTRING (2.3600581455052367 48.89029607957775, 2.3599949117623664 48.891004569786865)",19
651,1639,cpt_traffic,48.89065025103905,2.359810861637229,"LINESTRING (2.35977862427339 48.89100215453812, 2.3598430990010693 48.890298347539975)",19
652,1640,cpt_traffic,48.89150199479237,2.3599505139100847,"LINESTRING (2.3599949117623664 48.891004569786865, 2.359906116057803 48.89199941979788)",19
653,1641,cpt_traffic,48.891497537202206,2.359733233399372,"LINESTRING (2.359687842525354 48.89199291986629, 2.35977862427339 48.89100215453812)",19
654,1642,cpt_traffic,48.892647918055616,2.359809824600301,"LINESTRING (2.359906116057803 48.89199941979788, 2.359713533142799 48.89329641631336)",19
655,1643,cpt_traffic,48.89263557838821,2.3595851076233805,"LINESTRING (2.3594823727214065 48.893278236910135, 2.359687842525354 48.89199291986629)",19
656,1644,cpt_traffic,48.89428393625794,2.3595347474474164,"LINESTRING (2.359713533142799 48.89329641631336, 2.3595132983081575 48.894154717938605, 2.3594336191872296 48.89528318043544)",19
657,1645,cpt_traffic,48.89427074948456,2.359289411580689,"LINESTRING (2.3591617301570817 48.89527436937, 2.3592790083201556 48.8941267638177, 2.3594823727214065 48.893278236910135)",19
658,5369,cpt_traffic,48.90072530874951,2.3713255652980147,"LINESTRING (2.376040599600244 48.900459544691785, 2.3726835531912522 48.900735733004055, 2.36660365822203 48.9008563202471)",19
659,6158,cpt_traffic,48.90167020190403,2.359018223882154,"LINESTRING (2.3591359663 48.9011934701, 2.359086331 48.901368184, 2.3589079638 48.9021488499)",19
660,1647,cpt_traffic,48.89619459623266,2.359086854422179,"LINESTRING (2.3590119786872763 48.89711482309533, 2.3591617301570817 48.89527436937)",19
661,5370,cpt_traffic,48.90086282729385,2.365292826523409,"LINESTRING (2.36660365822203 48.9008563202471, 2.363981994824789 48.9008693343406)",19
662,1648,cpt_traffic,48.8977836148088,2.359253363993442,"LINESTRING (2.3593015718352697 48.8971222362839, 2.359205156151614 48.89844499333371)",19
663,1572,cpt_traffic,48.88373476076724,2.349562486003765,"LINESTRING (2.3496042994 48.8836001425, 2.3495206726 48.883869379)",19
664,1573,cpt_traffic,48.88371941846906,2.3494044611597147,"LINESTRING (2.3493679009 48.8838521182, 2.3494410214 48.8835867187)",19
665,1595,cpt_traffic,48.8837007201326,2.348175982725018,"LINESTRING (2.3493679009 48.8838521182, 2.3469840646 48.8835493221)",19
666,1627,cpt_traffic,48.88465554282777,2.349408530236921,"LINESTRING (2.3494491596 48.8854589675, 2.3493679009 48.8838521182)",19
667,1629,cpt_traffic,48.88601233176442,2.349455617490261,"LINESTRING (2.3494620754 48.8865656961, 2.3494491596 48.8854589675)",19
668,1630,cpt_traffic,48.88787278847499,2.3496280653177326,"LINESTRING (2.3496118665 48.8874052668, 2.3496442641 48.8883403101)",19
669,1631,cpt_traffic,48.88787160646761,2.3494940778479125,"LINESTRING (2.3494937147 48.8883373249, 2.349494441 48.887405888)",19
670,1633,cpt_traffic,48.88892324956113,2.3494980073904204,"LINESTRING (2.3495023 48.8895091742, 2.3494937147 48.8883373249)",19
671,1639,cpt_traffic,48.89065025103905,2.359810861637229,"LINESTRING (2.3597786243 48.8910021545, 2.359843099 48.8902983475)",19
672,1640,cpt_traffic,48.89150199479237,2.3599505139100847,"LINESTRING (2.3599949118 48.8910045698, 2.3599061161 48.8919994198)",19
673,1642,cpt_traffic,48.892647918055616,2.359809824600301,"LINESTRING (2.3599061161 48.8919994198, 2.3597135331 48.8932964163)",19
674,1644,cpt_traffic,48.89428393625796,2.3595347474474164,"LINESTRING (2.3597135331 48.8932964163, 2.3595132983 48.8941547179, 2.3594336192 48.8952831804)",19
675,1646,cpt_traffic,48.89620270835967,2.359367595511249,"LINESTRING (2.3594336192 48.8952831804, 2.3593015718 48.8971222363)",19
676,1647,cpt_traffic,48.89619459623266,2.3590868544221784,"LINESTRING (2.3590119787 48.8971148231, 2.3591617302 48.8952743694)",19
677,1648,cpt_traffic,48.89778361480881,2.359253363993441,"LINESTRING (2.3593015718 48.8971222363, 2.3592051562 48.8984449933)",19
678,1650,cpt_traffic,48.89210750625403,2.34935193870326,"LINESTRING (2.3496782361 48.8915854992, 2.3497050962 48.8916876733, 2.3489389273 48.8926103069)",19
679,6730,cpt_traffic,48.89896079455381,2.3592670709946004,"LINESTRING (2.3591887508 48.8986341667, 2.3593453912 48.8992874224)",19
680,1654,cpt_traffic,48.89481161289791,2.3471129081622584,"LINESTRING (2.3479903856 48.8937773849, 2.3462354307 48.8958458409)",19
681,1655,cpt_traffic,48.89475023832331,2.346905003577823,"LINESTRING (2.3460360672 48.8957747493, 2.34777394 48.8937257273)",19
682,1656,cpt_traffic,48.89687263110223,2.3453941915750898,"LINESTRING (2.3462354307 48.8958458409, 2.3445529524 48.8978994213)",19
683,1657,cpt_traffic,48.89682369827506,2.345149813372558,"LINESTRING (2.3442635596 48.8978726472, 2.3460360672 48.8957747493)",19
684,1791,cpt_traffic,48.900604906854966,2.3618058108144298,"LINESTRING (2.3611564327 48.9004515832, 2.3615275695 48.900461719, 2.3619477056 48.9005129077, 2.3621196465 48.9006198887, 2.3621646975 48.9009831998, 2.3620867495 48.9010447384)",19
685,5390,cpt_traffic,48.90118742482564,2.3519523238999867,"LINESTRING (2.3568381945 48.9010347627, 2.3549810827 48.9011883429, 2.3528534598 48.9012594947, 2.3470763433 48.9011376599, 2.3470613704 48.9011372725)",19
686,5391,cpt_traffic,48.90106679649208,2.3440627328644745,"LINESTRING (2.3470613704 48.9011372725, 2.3410640953 48.9009963205)",19
687,5392,cpt_traffic,48.900921856622176,2.3371915150964875,"LINESTRING (2.3410640953 48.9009963205, 2.3333189349 48.9008473927)",19
688,5393,cpt_traffic,48.90073235571945,2.3372264143228585,"LINESTRING (2.3333168173 48.9006495312, 2.3411360114 48.9008151802)",19
689,1686,cpt_traffic,48.89817593442783,2.3481225184214747,"LINESTRING (2.3463671322 48.898072077, 2.3473232318 48.8981630594, 2.3498807868 48.8982326289)",19
690,1698,cpt_traffic,48.89798574917394,2.345460042291774,"LINESTRING (2.3445529524 48.8978994213, 2.3463671322 48.898072077)",19
691,1700,cpt_traffic,48.898266622325885,2.3511313556197995,"LINESTRING (2.3498807868 48.8982326289, 2.3523819244 48.8983006157)",19
692,1701,cpt_traffic,48.89799972223939,2.343033301293206,"LINESTRING (2.3441905244 48.8980225414, 2.3418760782 48.8979769031)",19
693,1707,cpt_traffic,48.89844364151381,2.353292433753865,"LINESTRING (2.3540600775 48.8984680483, 2.35252479 48.8984192347)",19
694,5394,cpt_traffic,48.90088440603579,2.3440928788691284,"LINESTRING (2.3411360114 48.9008151802, 2.3470497464 48.9009536319)",19
695,1709,cpt_traffic,48.898384056752334,2.3511266591362663,"LINESTRING (2.352372535 48.8984161452, 2.3498807833 48.8983519683)",19
696,1719,cpt_traffic,48.89850370698409,2.363240180197441,"LINESTRING (2.3623062657 48.8984919607, 2.3641740947 48.8985154533)",19
697,1721,cpt_traffic,48.89870883965295,2.36529530654638,"LINESTRING (2.366424879 48.8987236033, 2.364165734 48.898694076)",19
698,5395,cpt_traffic,48.90099979964114,2.351925689281236,"LINESTRING (2.3470497464 48.9009536319, 2.3528400745 48.9010666542, 2.3549077617 48.9009880573, 2.3567993567 48.9008880918)",19
699,1722,cpt_traffic,48.89873611286159,2.3673834165979057,"LINESTRING (2.3683419542 48.8987486224, 2.366424879 48.8987236033)",19
700,1725,cpt_traffic,48.89857918492669,2.369254273709833,"LINESTRING (2.3683474488 48.898567826, 2.3701610986 48.8985905438)",19
701,5404,cpt_traffic,48.90075831756735,2.329069105821668,"LINESTRING (2.3333189349 48.9008473927, 2.3248192768 48.9006692424)",19
702,1841,cpt_traffic,48.89790865477022,2.338419062525256,"LINESTRING (2.3393855311 48.8979277488, 2.3374525939 48.8978895608)",19
703,1611,cpt_traffic,48.887959654259234,2.3597103146478142,"LINESTRING (2.3598076046 48.8890866251, 2.3597567539 48.8879460548, 2.3595182218 48.8868449761)",19
704,1578,cpt_traffic,48.88392679345802,2.350374505999272,"LINESTRING (2.3512283394 48.8839842079, 2.3495206726 48.883869379)",19
705,1848,cpt_traffic,48.89767920316235,2.335475440675344,"LINESTRING (2.3335725971 48.8976393809, 2.3373782842 48.8977190255)",19
706,1850,cpt_traffic,48.89761514478359,2.332415949693188,"LINESTRING (2.3312593022 48.8975909087, 2.3335725971 48.8976393809)",19
707,1854,cpt_traffic,48.89975756622272,2.3298967083863307,"LINESTRING (2.3296573809 48.8990668279, 2.3301360358 48.9004483045)",19
708,1579,cpt_traffic,48.88414410189641,2.353327591463371,"LINESTRING (2.3554268435 48.8843039959, 2.3512283394 48.8839842079)",19
709,1892,cpt_traffic,48.89048628251845,2.326648939358845,"LINESTRING (2.3263424505 48.889540622, 2.3269554283 48.8914319431)",19
710,1581,cpt_traffic,48.8844209593824,2.3573530815549866,"LINESTRING (2.3592793196 48.8845379228, 2.3554268435 48.8843039959)",19
711,5413,cpt_traffic,48.90058652353004,2.3300752639033817,"LINESTRING (2.3268337105 48.9005235158, 2.3333168173 48.9006495312)",19
712,1904,cpt_traffic,48.89653746020183,2.328675072307904,"LINESTRING (2.3283502694 48.8955313904, 2.3289998752 48.89754353)",19
713,1593,cpt_traffic,48.88450708327827,2.36306009164096,"LINESTRING (2.3647198977 48.88447476, 2.3614002856 48.8845394066)",19
714,1584,cpt_traffic,48.884538509773336,2.3593562365112337,"LINESTRING (2.3594331534 48.8845390967, 2.3592793196 48.8845379228)",19
715,4014,cpt_traffic,48.89756721937104,2.3301295887389384,"LINESTRING (2.3289998752 48.89754353, 2.3312593022 48.8975909087)",19
716,4043,cpt_traffic,48.89779034009032,2.3406412927761315,"LINESTRING (2.339406509 48.897762264, 2.3418760766 48.8978184162)",19
717,4044,cpt_traffic,48.897952325957945,2.340630804655139,"LINESTRING (2.3418760782 48.8979769031, 2.3393855311 48.8979277488)",19
718,4921,cpt_traffic,48.88439652748676,2.366161314644771,"LINESTRING (2.3676027316 48.884318295, 2.3647198977 48.88447476)",19
719,1651,cpt_traffic,48.89201848318272,2.349213610684,"LINESTRING (2.3488750902 48.8924233504, 2.3494390729 48.8917524185, 2.3495413577 48.8916053683)",19
720,1626,cpt_traffic,48.88466749430407,2.3495466291706064,"LINESTRING (2.3495206726 48.883869379, 2.3495725858 48.8854656096)",19
721,1628,cpt_traffic,48.88689721891191,2.349598560976821,"LINESTRING (2.3495890462 48.8865606212, 2.3496080758 48.8872338166)",19
722,1632,cpt_traffic,48.88892473963409,2.3496473224168604,"LINESTRING (2.3496442641 48.8883403101, 2.3496503807 48.8895091692)",19
723,1637,cpt_traffic,48.89103427691733,2.349513475744196,"LINESTRING (2.3495172084 48.8915438763, 2.3495097431 48.8905246775)",19
724,1641,cpt_traffic,48.891497537202206,2.3597332333993712,"LINESTRING (2.3596878425 48.8919929199, 2.3597786243 48.8910021545)",19
725,1638,cpt_traffic,48.89065032468231,2.360026528633801,"LINESTRING (2.3600581455 48.8902960796, 2.3599949118 48.8910045698)",19
726,1643,cpt_traffic,48.89263557838821,2.35958510762338,"LINESTRING (2.3594823727 48.8932782369, 2.3596878425 48.8919929199)",19
727,1645,cpt_traffic,48.89427074948456,2.3592894115806886,"LINESTRING (2.3591617302 48.8952743694, 2.3592790083 48.8941267638, 2.3594823727 48.8932782369)",19
728,1653,cpt_traffic,48.89307453886751,2.348324515086816,"LINESTRING (2.34777394 48.8937257273, 2.3488750902 48.8924233504)",19
729,4921,cpt_traffic,48.88439652748676,2.3661613146447715,"LINESTRING (2.367602731602869 48.88431829501017, 2.364719897686674 48.88447475996335)",19
730,1685,cpt_traffic,48.898299294366566,2.3481228388806925,"LINESTRING (2.3498807833 48.8983519683, 2.3472994096 48.8982854256, 2.3463671412 48.8982060665)",19
731,1708,cpt_traffic,48.89832055629737,2.353299882519023,"LINESTRING (2.3525396779 48.8983035641, 2.3540600871 48.8983375485)",19
732,1723,cpt_traffic,48.89855590165023,2.367396668737507,"LINESTRING (2.3664458887 48.8985439773, 2.3683474488 48.898567826)",19
733,5369,cpt_traffic,48.9007253087495,2.3713255652980134,"LINESTRING (2.3760405996 48.9004595447, 2.3726835532 48.900735733, 2.3666036582 48.9008563202)",19
734,5380,cpt_traffic,48.90055711136483,2.3713415058743648,"LINESTRING (2.3665981231 48.9006800525, 2.3726312105 48.9005865595, 2.3760754474 48.9002618773)",19
735,5379,cpt_traffic,48.900685331479536,2.36555490320394,"LINESTRING (2.3645116833 48.9006906105, 2.3665981231 48.9006800525)",19
736,1850,cpt_traffic,48.89761514478359,2.3324159496931887,"LINESTRING (2.3312593022429353 48.897590908705965, 2.333572597143442 48.89763938086122)",19
737,1851,cpt_traffic,48.897722640339,2.3301963009527347,"LINESTRING (2.3312592993331323 48.89774722843166, 2.3291333025723375 48.89769805224633)",19
738,1854,cpt_traffic,48.89975756622272,2.329896708386332,"LINESTRING (2.32965738093136 48.89906682791135, 2.3301360358413032 48.900448304534095)",19
739,1849,cpt_traffic,48.897773876498974,2.332412236546485,"LINESTRING (2.3335651737598377 48.89780052456629, 2.3312592993331323 48.89774722843166)",19
740,5378,cpt_traffic,48.90071940832361,2.3622590012761577,"LINESTRING (2.3600063193 48.9007482061, 2.3645116833 48.9006906105)",19
741,5375,cpt_traffic,48.90089536717724,2.361976852924589,"LINESTRING (2.3639819948 48.9008693343, 2.359971711 48.9009214)",19
742,1652,cpt_traffic,48.89319384588372,2.3484646564719807,"LINESTRING (2.3489389273 48.8926103069, 2.3479903856 48.8937773849)",19
743,1702,cpt_traffic,48.89784553172059,2.343069818081287,"LINESTRING (2.3418760766 48.8978184162, 2.3442635596 48.8978726472)",19
744,1851,cpt_traffic,48.897722640339,2.3301963009527347,"LINESTRING (2.3312592993 48.8977472284, 2.3291333026 48.8976980522)",19
745,1849,cpt_traffic,48.897773876498974,2.3324122365464843,"LINESTRING (2.3335651738 48.8978005246, 2.3312592993 48.8977472284)",19
746,1888,cpt_traffic,48.88800046234548,2.325835442722202,"LINESTRING (2.3256625791 48.8874717408, 2.3260083063 48.8885291838)",19
747,4017,cpt_traffic,48.89774138702432,2.338489190907982,"LINESTRING (2.3375718729 48.8977205101, 2.339406509 48.897762264)",19
748,1654,cpt_traffic,48.89481161289791,2.3471129081622584,"LINESTRING (2.3479903856057756 48.89377738489003, 2.3462354307187416 48.8958458409058)",19
749,1656,cpt_traffic,48.89687263110223,2.3453941915750907,"LINESTRING (2.3462354307187416 48.8958458409058, 2.3445529524314397 48.89789942129865)",19
750,1915,cpt_traffic,48.88447857684615,2.3303100256882967,"LINESTRING (2.3308547622 48.8843438733, 2.3297652892 48.8846132804)",19
751,1657,cpt_traffic,48.89682369827506,2.345149813372559,"LINESTRING (2.344263559560969 48.89787264721216, 2.3460360671841487 48.89577474933796)",19
752,5933,cpt_traffic,48.88414226137928,2.3316699858364984,"LINESTRING (2.3324852095 48.8839406494, 2.3308547622 48.8843438733)",19
753,1685,cpt_traffic,48.898299294366566,2.348122838880692,"LINESTRING (2.3498807833160766 48.89835196832833, 2.3472994095848154 48.89828542558205, 2.346367141245933 48.89820606646164)",19
754,1686,cpt_traffic,48.89817593442783,2.3481225184214747,"LINESTRING (2.34636713215211 48.89807207704923, 2.34732323183783 48.898163059351184, 2.3498807868343023 48.898232628932575)",19
755,1698,cpt_traffic,48.89798574917394,2.345460042291774,"LINESTRING (2.3445529524314397 48.89789942129865, 2.34636713215211 48.89807207704923)",19
756,1700,cpt_traffic,48.898266622325885,2.3511313556198,"LINESTRING (2.3498807868343023 48.898232628932575, 2.3523819244052975 48.898300615719194)",19
757,1701,cpt_traffic,48.89799972223939,2.3430333012932065,"LINESTRING (2.3441905244136105 48.89802254135097, 2.341876078172802 48.897976903127805)",19
758,1702,cpt_traffic,48.89784553172059,2.343069818081288,"LINESTRING (2.341876076601607 48.897818416229015, 2.344263559560969 48.89787264721216)",19
759,5370,cpt_traffic,48.90086282729385,2.365292826523409,"LINESTRING (2.3666036582 48.9008563202, 2.3639819948 48.9008693343)",19
760,5376,cpt_traffic,48.90097808135449,2.358404952752689,"LINESTRING (2.359971711 48.9009214, 2.3568381945 48.9010347627)",19
761,5377,cpt_traffic,48.900818148952425,2.358402837993145,"LINESTRING (2.3567993567 48.9008880918, 2.3600063193 48.9007482061)",19
762,5506,cpt_traffic,48.90139209878588,2.3587347051270653,"LINESTRING (2.3586170263 48.9021574905, 2.3587366407 48.9014891046, 2.3587593253 48.9011547082, 2.3588400995 48.9006248149)",19
763,5375,cpt_traffic,48.90089536717724,2.361976852924589,"LINESTRING (2.363981994824789 48.9008693343406, 2.3599717110243894 48.900921400013885)",19
764,5376,cpt_traffic,48.90097808135449,2.3584049527526894,"LINESTRING (2.3599717110243894 48.900921400013885, 2.3568381944809897 48.90103476269509)",19
765,5377,cpt_traffic,48.900818148952425,2.3584028379931463,"LINESTRING (2.356799356707506 48.90088809176468, 2.360006319278787 48.90074820614017)",19
766,5379,cpt_traffic,48.900685331479536,2.36555490320394,"LINESTRING (2.364511683273529 48.900690610507056, 2.366598123134351 48.900680052452024)",19
767,5380,cpt_traffic,48.900557111364826,2.371341505874365,"LINESTRING (2.366598123134351 48.900680052452024, 2.3726312104680556 48.90058655952706, 2.376075447351663 48.90026187731729)",19
768,5390,cpt_traffic,48.90118742482564,2.3519523238999875,"LINESTRING (2.3568381944809897 48.90103476269509, 2.3549810827213964 48.901188342891075, 2.352853459763512 48.9012594946754, 2.3470763433258113 48.901137659877364, 2.347061370389045 48.90113727248391)",19
769,5394,cpt_traffic,48.90088440603579,2.3440928788691293,"LINESTRING (2.341136011377838 48.90081518020515, 2.3470497463604207 48.900953631866436)",19
770,5395,cpt_traffic,48.90099979964115,2.351925689281237,"LINESTRING (2.3470497463604207 48.900953631866436, 2.3528400744829274 48.9010666542376, 2.3549077617426897 48.90098805734101, 2.356799356707506 48.90088809176468)",19
